customer_id,cust_total_loans,cust_avg_interest,cust_avg_duration,cust_max_amount,cust_avg_amount,cust_loan_types
250074,3,0.006783292326479589,7.0,5499.0,3807.3333333333335,1
250079,12,0.008841668511616,7.0,4719.0,2605.8333333333335,1
250092,10,0.02824065489740542,7.0,23916.0,12865.9,1
250095,7,0.10993839069107687,7.0,1009.0,806.0,1
250107,2,0.03287777777777778,7.0,10000.0,9500.0,1
250115,5,0.02358842610613728,7.0,1500.0,1389.2,1
250117,22,0.023486508909895586,7.0,13166.0,7299.636363636364,1
250129,36,0.0014936257624395244,7.0,3618.0,1257.861111111111,1
250133,4,0.07392789070452095,7.0,7079.0,6144.5,1
250136,14,0.023365183068964807,7.0,3434.0,1390.857142857143,1
250144,30,0.010034480447058604,7.0,10605.0,5321.633333333333,1
250146,11,0.031033074630241665,7.0,11779.0,7405.090909090909,1
250148,25,0.021293639065939517,7.0,9389.0,4734.24,1
250150,11,0.03359713061516294,7.0,8714.0,5653.090909090909,1
250153,76,0.001472794744352236,7.0,61387.0,14172.921052631578,1
250155,10,0.07016985196562579,7.0,45000.0,20617.1,1
250156,44,0.007878872938954933,7.0,18899.0,10904.795454545454,2
250160,3,0.003005957260753129,7.0,6099.0,4091.3333333333335,1
250162,10,0.027257801047639002,12.3,30000.0,25801.1,2
250168,1,0.0,7.0,3284.0,3284.0,1
250181,3,0.07463126734968634,7.0,6393.0,2945.3333333333335,1
250187,5,0.019173538025243478,7.0,100004.0,93221.8,1
250189,16,0.021138189448849546,7.0,11073.0,6097.8125,1
250190,2,0.13774268446987573,7.0,3210.0,3179.5,1
250195,2,0.017953929539295393,7.0,4428.0,3847.0,1
250202,6,0.016257680103387243,7.0,20235.0,11312.666666666666,1
250212,2,0.023578199924867968,7.0,389.0,369.0,1
250213,15,0.015311833243388247,7.0,6914.0,4223.8,1
250216,2,0.0036363636363636364,7.0,2200.0,1430.0,1
250220,23,0.014543247010974874,7.0,9837.0,5379.826086956522,1
250223,14,0.00599658343145025,7.0,20960.0,8617.285714285714,1
250225,33,0.01104410630015194,7.0,25585.0,15409.545454545454,1
250227,10,0.03403634245679775,7.0,13139.0,7660.9,1
250231,3,0.022127582167389206,7.0,1854.0,1384.3333333333333,1
250232,5,0.021874471447594638,7.0,59800.0,34390.4,1
250235,67,0.0012049754586852823,7.0,20431.0,7910.492537313433,1
250236,1,0.02005730659025788,7.0,10470.0,10470.0,1
250237,11,0.024786628020192977,7.0,39500.0,29933.636363636364,1
250242,2,0.015288522265808721,7.0,5289.0,5259.5,1
250246,17,0.017061598440792174,7.0,7049.0,3577.1176470588234,1
250250,4,0.020671270002299433,7.0,1228.0,630.25,1
250251,17,0.00884738933813238,7.0,12417.0,5660.35294117647,1
250255,24,0.006241791661903342,7.0,44190.0,11162.208333333334,1
250258,15,0.022657261269418198,7.0,13276.0,8080.066666666667,1
250259,8,0.009063708672698118,7.0,3344.0,2232.625,1
250265,1,0.02003315833103067,7.0,7238.0,7238.0,1
250270,1,0.0,7.0,5279.0,5279.0,1
250271,3,0.002454590083456063,7.0,679.0,496.0,1
250272,7,0.015450578891557558,7.0,1917.0,1019.0,1
250274,10,0.026245577484405352,7.0,16529.0,9323.6,1
250275,8,0.012227821844128245,7.0,2200.0,1363.0,1
250277,4,0.0065667031623638985,7.0,20187.0,11784.75,1
250279,27,0.002161094458901681,7.0,3878.0,2450.1111111111113,1
250283,5,0.02345287356321839,7.0,1500.0,1490.0,1
250297,11,0.004784448203156656,7.0,7956.0,5374.545454545455,1
250301,6,0.017907885016728752,7.0,6159.0,4180.666666666667,1
250302,2,0.0,7.0,4500.0,3679.5,1
250307,16,0.07056185756856305,7.0,6964.0,4115.75,1
250320,11,0.024789138415615617,7.0,29219.0,16734.81818181818,1
250335,14,0.031475962779390174,7.0,3570.0,1854.7142857142858,1
250336,2,0.13934567702537845,7.0,12136.0,11626.0,1
250339,10,0.016405863129755654,7.0,2760.0,1815.0,1
250344,8,0.03327084208950415,7.0,4649.0,3077.125,1
250356,1,0.014285714285714285,7.0,1540.0,1540.0,1
250357,54,0.004030444844952498,7.0,7443.0,2055.9814814814813,1
250358,3,0.05387287915578565,14.0,29200.0,26066.666666666668,1
250359,18,0.05367959424116503,14.0,33100.0,27644.444444444445,1
250360,5,0.09147913717245335,7.0,34587.0,23183.6,1
250361,5,0.025573692328876,7.0,21997.0,10240.2,1
250365,12,0.01350996879768873,7.0,40904.0,19372.583333333332,1
250368,26,0.006397317530909509,7.0,4982.0,2125.230769230769,1
250369,20,0.014745113864121206,7.0,10667.0,5678.8,1
250376,1,0.039,7.0,1000.0,1000.0,1
250385,19,0.022147283648094665,7.0,11953.0,7611.9473684210525,1
250390,1,0.3833446995529287,7.0,13197.0,13197.0,1
250392,8,0.04473819141852231,7.0,8959.0,5408.25,1
250393,12,0.028307265023845674,7.0,18619.0,11849.75,1
250409,17,0.020777107733608052,7.0,29430.0,19312.0,1
250412,7,0.03357290455228366,7.0,37210.0,26372.714285714286,1
250416,13,0.010072279010753082,7.0,39326.0,24662.23076923077,1
250418,22,0.002052300482988858,7.0,24396.0,9835.40909090909,1
250421,6,0.035610420808482444,7.0,3200.0,2370.6666666666665,1
250422,6,0.006019363690640214,7.0,5949.0,2736.8333333333335,1
250433,17,0.030584513832854165,7.0,42403.0,23791.352941176472,1
250439,8,0.0015726697123829292,7.0,11583.0,9410.0,1
250443,11,0.026928996150166487,7.0,3385.0,2107.818181818182,1
250447,7,0.003945105495474006,7.0,9496.0,5695.428571428572,1
250454,8,0.0015074370218231385,7.0,12307.0,8935.625,1
250455,3,0.21493723623615738,7.0,1620.0,1418.3333333333333,1
250466,26,0.009472872078540466,7.0,4329.0,2195.8076923076924,1
250468,3,0.0024449877750611247,7.0,3000.0,2151.3333333333335,1
250474,2,0.03431396277922899,7.0,9738.0,7962.0,1
250479,2,0.016554453085363678,7.0,8738.0,7081.5,1
250486,1,0.007760532150776054,7.0,1804.0,1804.0,1
250493,6,0.1245694444444444,7.0,1920.0,742.5,1
250501,3,0.05672222222222222,14.0,15000.0,13666.666666666666,1
250503,1,0.1111,30.0,10000.0,10000.0,1
250504,1,0.1111,30.0,10000.0,10000.0,1
250505,2,0.07,30.0,10000.0,10000.0,1
250509,1,0.1111,30.0,10000.0,10000.0,1
250514,11,0.044726970403401144,7.0,24047.0,11108.272727272728,1
250523,8,0.04246226718047527,7.875,18000.0,17912.5,1
250524,12,0.03223963971967469,7.0,12046.0,6060.0,1
250525,8,0.023247969051085955,7.0,11018.0,6135.125,1
250536,2,0.032625255044207664,7.0,3208.0,2291.5,1
250541,12,0.027936055562287176,7.0,17538.0,9461.416666666666,1
250542,16,0.025881763759460646,7.0,16657.0,10289.625,1
250562,4,0.024369958686611584,7.0,5114.0,3890.5,1
250563,2,0.011,7.0,1500.0,925.0,1
250566,1,0.01404001404001404,7.0,2849.0,2849.0,1
250569,12,0.03516041046085392,7.0,7200.0,5610.166666666667,1
250570,1,0.5210727969348659,7.0,2610.0,2610.0,1
250571,28,0.0004301936384730693,7.0,45082.0,19722.89285714286,1
250576,8,0.02296872295456923,7.0,18119.0,11455.125,1
250581,8,0.032775400534024036,7.0,8077.0,2606.25,1
250582,11,0.029338809387729148,7.0,12861.0,9714.09090909091,1
250583,2,0.0030042918454935624,7.0,13750.0,12700.0,1
250584,6,0.10334663750128448,7.0,3860.0,2625.0,2
250586,5,0.02643841475213825,7.0,105385.0,84146.6,1
250588,19,0.009763422633468195,7.0,20223.0,9139.78947368421,1
250594,19,0.026900146387332905,7.0,40119.0,20212.21052631579,1
250612,25,0.007217812988261668,7.0,27790.0,10043.8,1
250615,8,0.032658675538797394,7.0,12473.0,7533.5,1
250617,1,0.007425742574257425,7.0,2020.0,2020.0,1
250619,3,0.1380612673101133,7.0,14598.0,14498.0,1
250626,5,0.06640998067313647,7.0,17029.0,15426.4,1
250629,22,0.0340536256639993,7.0,17785.0,10092.0,2
250649,15,0.005585482620358891,7.0,6099.0,2999.8,1
250660,2,0.21860348068089977,7.0,9293.0,7517.0,1
250663,2,0.021997639193853714,7.0,8627.0,8502.5,1
250689,17,0.0008446765465959849,7.0,2660.0,1750.1764705882354,1
250696,21,0.0335376205784588,7.0,7174.0,4110.571428571428,1
250701,7,0.029552947166166466,7.0,9898.0,6735.285714285715,1
250704,3,0.042572178741979085,7.0,804.0,591.6666666666666,1
250711,16,0.0033517060766343645,7.0,9275.0,6490.625,1
250713,6,0.03511024531175791,7.0,978.0,851.5,1
250715,2,0.22958870472682627,7.0,4887.0,4887.0,1
250718,9,0.0026925367006116773,7.0,16670.0,9878.444444444445,1
250729,10,0.03361488828184646,7.0,75549.0,34451.8,1
250743,17,0.0003199174406604747,7.0,107899.0,49063.64705882353,1
250750,7,0.027533330630709296,7.0,46305.0,34360.71428571428,1
250757,16,0.00747525540189399,7.0,16128.0,11008.0625,1
250760,13,0.01140951090032483,7.0,11437.0,6707.692307692308,1
250764,1,0.582,7.0,1500.0,1500.0,1
250766,23,0.00788373472073927,7.0,20972.0,11735.0,1
250768,2,0.009087972775036923,7.0,14307.0,11592.5,1
250769,17,0.022916629529024252,7.0,44342.0,22440.647058823528,1
250771,14,0.030122404457752334,7.0,2670.0,974.8571428571429,1
250773,10,0.022774778566963957,7.0,7953.0,5203.4,1
250774,27,0.001032751602428543,7.0,19000.0,7203.444444444444,1
250775,59,0.0025172377388242195,7.0,15091.0,5521.677966101695,1
250781,21,0.03262842183439099,7.0,58216.0,27713.285714285714,1
250782,5,0.09686847520991981,7.0,14558.0,7830.0,1
250786,23,0.022459354448748862,7.0,8969.0,5488.391304347826,1
250789,2,0.006531766100879816,7.0,66840.0,62106.0,1
250794,8,0.04291909493629797,7.0,2028.0,1572.0,1
250800,20,0.018615768233136005,7.0,13343.0,7035.9,1
250801,5,0.02199962654234839,7.0,12576.0,9807.6,1
250802,16,0.014628930566373093,7.0,3242.0,2080.5,1
250805,21,0.00033534540576794097,7.0,5649.0,4355.047619047619,1
250809,3,0.16295916268532862,7.0,11665.0,7558.333333333333,1
250825,51,0.0001477830647854822,7.0,14619.0,4242.294117647059,1
250828,10,0.026967451064073184,7.0,44139.0,30114.2,1
250830,11,0.01490991036290286,7.0,1711.0,1038.5454545454545,1
250832,16,0.007233531698255738,7.0,7678.0,4380.25,1
250833,2,0.0036032217041119118,7.0,2359.0,1929.5,1
250839,4,0.03695091673032849,7.0,1540.0,1529.0,1
250850,20,0.005341741396944603,7.0,14856.0,7768.9,1
250860,36,0.0007181038312230035,7.0,6387.0,3185.3888888888887,1
250864,14,0.031409777380090945,7.0,78167.0,38704.0,1
250871,2,0.31530391694195375,7.0,2119.0,1809.5,1
250872,5,0.045622791120241576,7.0,60819.0,35330.2,1
250873,24,0.007979766270138458,7.0,13847.0,6627.25,1
250874,192,0.00027305590725590915,7.0,216908.0,50204.333333333336,1
250875,9,0.013942982989862204,7.0,8697.0,5938.444444444444,1
250883,6,0.024174695022531553,7.0,2000.0,1863.3333333333333,1
250887,6,0.19654708712108934,7.0,6418.0,3175.8333333333335,1
250899,2,0.034107669616519176,7.0,600.0,469.5,1
250902,19,0.006078494377315822,7.0,5599.0,2171.5789473684213,1
250907,12,0.02314998043464575,7.0,8234.0,4628.75,1
250911,9,0.021612572687199613,7.0,21345.0,16189.111111111111,1
250912,3,0.007342143906020557,7.0,6099.0,3546.3333333333335,1
250914,1,0.0070242656449553,7.0,4698.0,4698.0,1
250915,2,0.01842097852868708,7.0,1894.0,1697.0,1
250918,5,0.029782624909527666,7.0,25104.0,18478.2,1
250920,1,0.0305,7.0,12000.0,12000.0,1
250924,24,0.0029067551934114345,7.0,4799.0,2580.9166666666665,1
250938,1,0.0,7.0,4495.0,4495.0,1
250939,3,0.006596338062325694,7.0,52490.0,35823.333333333336,1
250944,14,0.00519502954977901,7.0,29092.0,15496.285714285714,1
250946,8,0.023054012856221218,7.0,46150.0,26430.625,1
250958,15,0.00769931026345797,7.0,27214.0,12250.333333333334,1
250969,1,0.0,7.0,500.0,500.0,1
250973,10,0.030972858202877613,7.0,55100.0,36714.4,1
250975,1,0.02564102564102564,7.0,390.0,390.0,1
250978,10,0.00385212922369721,7.0,16745.0,8466.3,1
250982,17,0.014822174360147504,7.0,7118.0,2640.8823529411766,1
250985,13,0.04050381282199048,7.0,17730.0,8903.461538461539,1
250994,56,0.0033746842037054915,7.0,24012.0,7773.321428571428,1
251000,19,0.011391069515879135,7.0,15266.0,7681.578947368421,1
251001,9,0.027025333519166278,7.0,8778.0,5674.888888888889,1
251002,12,0.031021632863690543,7.0,13000.0,7871.916666666667,1
251013,11,0.0030463059217052833,7.0,1528.0,791.9090909090909,1
251015,4,0.020307350778253273,7.0,6017.0,3516.0,1
251019,2,0.02570253598355038,7.0,1459.0,1459.0,1
251020,1,0.014444444444444444,7.0,1800.0,1800.0,1
251024,11,0.010529663941714479,7.0,3049.0,1552.6363636363637,1
251027,14,0.008606234947645898,7.0,14192.0,9224.214285714286,1
251031,4,0.10022271714922049,7.0,5599.0,2298.75,1
251033,14,0.010174662344127106,7.0,20000.0,13080.285714285714,1
251035,19,0.012773592418345346,7.0,2885.0,1791.421052631579,1
251042,33,0.012905715103106813,7.0,208830.0,56534.666666666664,1
251047,16,0.0037495185638719516,7.0,20027.0,10466.25,1
251051,5,0.004682891503637421,7.0,6490.0,5057.0,1
251052,17,0.0066564176201633395,7.0,5897.0,3238.176470588235,1
251064,14,0.02419287024693711,7.0,8532.0,3811.3571428571427,1
251067,9,0.022434287688299106,7.0,10063.0,7336.222222222223,1
251073,17,0.011635455061565929,7.0,9091.0,3336.294117647059,1
251075,17,0.01179091629268627,7.0,23566.0,10593.64705882353,1
251078,7,0.015452425985037465,7.0,12066.0,8981.57142857143,1
251080,2,0.0,7.0,549.0,499.0,1
251088,1,0.0392156862745098,7.0,1020.0,1020.0,1
251092,7,0.05333495126878144,7.0,63646.0,47796.857142857145,1
251101,3,0.0395662345656726,7.0,479.0,415.6666666666667,1
251105,66,0.002797218834586442,7.0,41758.0,11200.060606060606,2
251106,16,0.031276050920935466,7.0,14844.0,9667.0,1
251108,11,0.01879884916078545,7.0,19340.0,14665.181818181818,1
251110,6,0.0025527316512957894,7.0,28897.0,23722.166666666668,1
251112,21,0.005658528910319256,7.0,8138.0,5300.0952380952385,1
251123,7,0.0048288794258763,7.0,24945.0,11366.142857142857,1
251124,38,0.005164775461554269,7.0,16718.0,7520.315789473684,1
251127,3,0.04506000330546143,7.0,59507.0,49555.333333333336,1
251129,2,0.092,120.0,1500000.0,1500000.0,1
251130,10,0.03176041376122455,7.0,52576.0,18497.0,1
251133,1,0.012339762789025998,7.0,16694.0,16694.0,1
251134,1,0.046125461254612546,7.0,10298.0,10298.0,1
251135,9,0.013101331325300567,7.0,2860.0,1592.2222222222222,1
251137,41,0.0,7.0,16166.0,8116.317073170731,1
251140,1,0.041736227045075125,7.0,599.0,599.0,1
251142,26,0.0021310908849175958,7.0,74444.0,33901.269230769234,1
251153,2,0.05892798096027209,7.0,4253.0,4061.0,1
251154,2,0.025641494112870485,7.0,1642.0,1571.0,1
251161,1,0.12,14.0,18800.0,18800.0,1
251170,4,0.0,7.0,2070.0,2017.5,1
251171,5,0.024123360038177544,7.0,29956.0,27005.2,1
251174,16,0.024458377033242152,7.0,3447.0,2314.6875,1
251178,14,0.018863274031749207,7.0,9070.0,3995.5714285714284,1
251191,4,0.020457847874947106,7.0,8164.0,5480.5,1
251192,7,0.0519189790250635,7.0,9456.0,7853.714285714285,1
251193,14,0.031050055728941768,7.0,17249.0,10927.285714285714,1
251196,7,0.02039149139414184,7.0,15122.0,12949.42857142857,1
251199,10,0.07575691831930392,7.0,2127.0,1001.6,1
251200,56,0.0002344863687478848,7.0,27268.0,8736.857142857143,1
251204,16,0.007248916821036202,7.0,14019.0,7707.625,1
251209,1,0.04191875540190147,7.0,4628.0,4628.0,1
251213,22,0.0033315501913293907,7.0,1620.0,657.3636363636364,1
251217,6,0.024970682787407803,7.0,17086.0,13786.0,1
251220,6,0.01860425167962117,7.0,14722.0,11432.333333333334,1
251229,2,0.018333333333333333,7.0,1500.0,1500.0,1
251236,26,0.017615683514797066,7.0,6378.0,3350.730769230769,1
251238,1,0.21081864822663396,7.0,44830.0,44830.0,1
251242,24,0.0013635921137254727,7.0,7568.0,3259.2916666666665,1
251247,13,0.032916753997568875,7.0,6500.0,3874.5384615384614,1
251248,42,0.002386451482140698,7.0,118228.0,31389.571428571428,1
251250,1,0.043,7.0,2000.0,2000.0,1
251257,12,0.02702957210927953,7.0,1460.0,807.1666666666666,1
251260,50,0.0,7.0,8238.0,4310.68,1
251277,21,0.0051984694786365625,7.0,8259.0,3561.6666666666665,1
251284,4,0.12438909774436091,7.0,2660.0,2470.0,1
251285,13,0.05574007647428178,14.0,23410.0,18116.0,1
251286,30,0.009836081854232563,7.0,1987.0,838.5333333333333,1
251291,6,0.04004043612912183,7.0,908.0,660.1666666666666,1
251306,1,0.10281229561805101,7.0,7645.0,7645.0,1
251308,6,0.03940944031399798,7.0,7738.0,4649.5,1
251311,5,0.0844581394415375,7.0,65254.0,17260.0,1
251318,12,0.021365341782945472,7.0,1318.0,824.4166666666666,1
251322,3,0.014304489174794217,7.0,790.0,579.6666666666666,1
251342,34,0.005956969532120915,7.0,31194.0,15598.70588235294,1
251345,3,0.026257469018945323,7.0,978.0,732.0,1
251349,4,0.023599736792169125,7.0,7738.0,5249.0,1
251350,1,0.018168604651162792,7.0,8256.0,8256.0,1
251354,6,0.014618759491534643,7.0,77288.0,50900.5,1
251355,13,0.054986675889271745,14.0,22500.0,20192.30769230769,1
251364,2,0.020930232558139535,7.0,860.0,860.0,1
251365,9,0.023865147790050157,7.0,23735.0,10210.888888888889,1
251374,10,0.012746705033598541,7.0,8718.0,3704.8,1
251377,29,0.00392263393065068,7.0,4527.0,2524.862068965517,1
251396,18,0.031248660750056716,7.0,13102.0,7576.388888888889,1
251400,33,0.0032254926448229983,7.0,78280.0,24475.454545454544,1
251409,1,0.04297994269340974,7.0,349.0,349.0,1
251410,52,0.00404444875974794,7.0,35400.0,12868.942307692309,1
251422,6,0.02854437226005786,7.0,23605.0,13925.833333333334,1
251428,14,0.019471238890440175,7.0,13483.0,7773.714285714285,1
251438,8,0.02840432159253176,7.0,17618.0,12936.625,1
251457,13,0.03507604952811371,7.0,6659.0,4929.615384615385,1
251460,8,0.021072988935243443,7.0,11108.0,5371.375,1
251462,17,0.00041848664766039805,7.0,11900.0,3392.0588235294117,1
251463,12,0.012910018203660037,7.0,20267.0,11233.333333333334,1
251474,10,0.05535204630031968,7.0,8517.0,7266.8,1
251479,10,0.024130737886294475,7.0,34682.0,28384.7,1
251482,1,0.041666666666666664,7.0,600.0,600.0,1
251485,20,0.008373163143280718,7.0,107120.0,51342.2,1
251493,23,0.004436417091510508,7.0,11597.0,4264.304347826087,1
251496,3,0.0,7.0,33495.0,18598.333333333332,1
251499,48,0.002113379263861138,7.0,19933.0,7302.541666666667,1
251501,7,0.033605026666911245,7.0,2206.0,1640.4285714285713,1
251502,2,0.02181685391724571,7.0,2780.0,2707.5,1
251508,12,0.02022461588477524,7.0,1438.0,820.25,1
251511,11,0.004414991175554556,7.0,129974.0,47028.90909090909,2
251513,17,0.014341305504515291,7.0,16867.0,6623.470588235294,1
251514,2,0.06616666666666667,45.0,60000.0,50000.0,1
251519,18,0.021838203646645217,7.0,38245.0,19925.38888888889,1
251526,21,0.0013310974125143571,7.0,51439.0,24054.190476190477,1
251529,8,0.021955635402538684,7.0,3626.0,1967.5,1
251531,2,0.02726094603350921,7.0,1108.0,963.5,1
251535,37,0.03312627055578601,7.0,48600.0,34789.67567567567,2
251542,30,0.0015255042110682443,7.0,13969.0,8044.166666666667,1
251545,2,0.07621004566210046,7.0,1500.0,1480.0,1
251549,20,0.05035511521053595,7.0,12193.0,8398.6,1
251555,14,0.009456179499759345,7.0,5374.0,3052.9285714285716,1
251556,4,0.0449824635064415,7.0,17361.0,15356.0,1
251557,9,0.003781990535256365,7.0,16587.0,10138.777777777777,1
251559,12,0.023185177562475096,7.0,15466.0,9438.75,1
251562,1,0.02933884297520661,7.0,2420.0,2420.0,1
251566,25,0.00010235554197146722,7.0,11388.0,5896.84,1
251568,1,0.042,7.0,1500.0,1500.0,1
251572,2,0.018235508062141706,7.0,5249.0,4109.5,1
251581,25,0.011190845514325915,7.0,18273.0,9752.28,1
251582,20,0.005581170517792984,7.0,35217.0,20087.7,1
251592,1,0.0410783055198973,7.0,779.0,779.0,1
251604,11,0.0,7.0,16025.0,9116.90909090909,1
251606,29,0.005076376535615574,7.0,23565.0,6255.931034482759,1
251607,9,0.054564931151199536,7.0,23983.0,13992.222222222223,1
251609,3,0.006102191467182113,7.0,7877.0,6754.333333333333,1
251615,10,0.036138768765826036,7.0,9193.0,6922.5,1
251616,14,0.09330771705024078,14.0,17800.0,16135.714285714286,1
251620,7,0.012590328783043418,7.0,4440.0,2937.285714285714,1
251632,2,0.038308080808080805,7.0,18000.0,17250.0,1
251633,3,0.05941606569123543,7.0,4383.0,3618.3333333333335,1
251635,11,0.0,7.0,4659.0,3032.2727272727275,1
251637,7,0.02873155677893058,7.0,24476.0,19802.14285714286,1
251638,2,0.0035011670556852285,7.0,5549.0,4274.0,1
251639,22,0.007343508825981378,7.0,8878.0,4678.772727272727,1
251644,24,0.12490155341980667,14.0,21500.0,17812.5,1
251652,17,0.0196641370828493,7.0,4296.0,1438.235294117647,1
251672,12,0.0,7.0,15766.0,7817.666666666667,1
251678,2,0.030429694820443928,7.0,45046.0,38945.5,1
251685,16,0.02425818804588122,7.0,21608.0,8235.375,1
251692,65,0.00012102292017528363,7.0,35585.0,16576.353846153845,1
251710,5,0.0791190681646952,7.0,1784.0,1503.2,1
251719,1,0.0,7.0,5354.0,5354.0,1
251727,1,0.07,30.0,4000.0,4000.0,1
251732,10,0.017149260757975966,7.0,18337.0,10221.8,1
251736,7,0.028412529212634402,7.0,8429.0,6464.571428571428,1
251741,45,0.0031783452071450836,7.0,3629.0,1938.8666666666666,1
251742,2,0.0,7.0,11282.0,10779.5,1
251748,14,0.025178290856404297,7.0,7500.0,5000.571428571428,1
251753,1,0.041736227045075125,7.0,599.0,599.0,1
251756,11,0.026975516043198648,7.0,72466.0,49553.27272727273,1
251760,11,0.017790977267881983,7.0,9073.0,4798.181818181818,1
251769,46,0.0002855465326919503,7.0,20047.0,4013.804347826087,1
251776,10,0.028361654670022947,7.0,11398.0,6856.7,1
251782,2,0.05420531849103278,14.0,24500.0,23800.0,1
251790,7,0.08891689272009547,7.0,9518.0,5701.285714285715,1
251792,9,0.036583240448241156,7.0,1500.0,1410.6666666666667,1
251801,6,0.032106728671692654,7.0,1777.0,1435.6666666666667,1
251803,2,0.13760714285714287,30.0,14000.0,10750.0,1
251805,3,0.09665909090909092,40.0,44000.0,40000.0,1
251808,23,0.014405643438285707,7.0,34920.0,14751.304347826086,1
251812,9,0.020454689012997504,7.0,4148.0,2665.5555555555557,1
251819,1,0.033066435836399045,7.0,23105.0,23105.0,1
251821,5,0.013838100027406135,7.0,1308.0,848.6,1
251827,1,0.03612167300380228,7.0,2630.0,2630.0,1
251839,1,0.135,14.0,1000.0,1000.0,1
251850,8,0.028697958732637287,7.0,6799.0,4792.375,1
251852,2,0.5606741573033708,7.0,890.0,890.0,1
251857,14,0.01940214666823294,7.0,20169.0,9768.857142857143,1
251858,3,0.17478614910981796,7.0,869.0,695.6666666666666,1
251863,16,0.01163839734286813,7.0,4989.0,2958.625,1
251865,9,0.0007638888888888889,7.0,6599.0,4270.333333333333,1
251868,3,0.12343632808941703,7.0,13890.0,10666.0,1
251873,11,0.01006120858871584,7.0,192105.0,82195.54545454546,1
251875,9,0.014694300774177795,7.0,3460.0,2125.222222222222,1
251880,3,0.06913195478183014,7.0,7198.0,5811.666666666667,1
251885,3,0.1985551115454264,7.0,2829.0,2735.6666666666665,1
251888,3,0.008132397937122266,7.0,6666.0,5733.0,1
251890,2,0.19931168114630743,7.0,40100.0,36317.0,1
251897,73,0.001082039479661644,7.0,6479.0,2825.780821917808,1
251898,18,0.02310805373813067,7.0,14687.0,7589.666666666667,1
251902,13,0.0010131048185309907,7.0,17907.0,6091.692307692308,1
251908,11,0.021157893981654144,7.0,26929.0,19847.81818181818,1
251911,17,0.004626679801644307,7.0,46700.0,26229.823529411766,1
251914,6,0.03729228884213496,7.0,5888.0,3022.5,1
251922,14,0.023208956949932146,7.0,8813.0,3835.6428571428573,1
251924,29,0.00395567296740283,7.0,24239.0,8411.931034482759,1
251926,15,0.01727114157983999,7.0,1500.0,676.2,1
251927,8,0.0,7.0,27989.0,11090.625,1
251940,12,0.011469646808475882,7.0,27510.0,16455.0,1
251942,9,0.028965120969099326,7.0,22013.0,14835.666666666666,1
251949,38,0.014273390073459,7.0,18518.0,6747.289473684211,1
251953,5,0.03137295464433999,7.0,23384.0,22408.8,1
251954,9,0.028854027204777328,7.0,1782.0,1425.2222222222222,1
251956,2,0.003925417075564278,7.0,1019.0,606.0,1
251961,5,0.07901461484558664,7.0,11356.0,3756.0,1
251970,1,0.022920604914933838,7.0,12696.0,12696.0,1
251972,33,0.00094899581549613,7.0,11248.0,4371.242424242424,1
251980,2,0.03046644869215292,7.0,20000.0,19940.0,1
251985,10,0.022858952330054215,7.0,27533.0,17646.8,1
251991,2,0.026851644363279383,7.0,5069.0,3859.0,1
252002,7,0.039104558598661125,7.0,13874.0,8080.0,1
252003,29,0.009531426255712554,7.0,11134.0,6445.827586206897,1
252004,13,0.013580983967004079,7.0,2453.0,1285.6153846153845,1
252007,37,0.005632985777112487,7.0,16287.0,6951.459459459459,1
252013,1,0.02909090909090909,7.0,1375.0,1375.0,1
252021,4,0.0027697323844962218,7.0,23427.0,15089.25,1
252028,1,0.04350877192982456,7.0,5700.0,5700.0,1
252041,28,0.014028510521296191,29.25,665680.0,101380.39428571428,1
252043,10,0.0072056331734263734,7.0,4439.0,2988.5,1
252045,3,0.05246506300114548,14.0,50000.0,42833.333333333336,1
252053,12,0.011082046569256534,7.0,3467.0,1631.3333333333333,1
252059,5,0.002863961813842482,7.0,7367.0,3078.6,1
252060,50,0.0019242619934315918,7.0,13796.0,7450.72,1
252062,8,0.02888172369997034,7.0,14822.0,10158.5,1
252063,32,0.0022530659679679556,7.0,5918.0,2776.125,1
252081,9,0.029684706976632773,7.0,1894.0,1670.5555555555557,1
252100,1,0.014893617021276596,7.0,940.0,940.0,1
252102,2,0.047889842632331904,7.0,699.0,559.5,1
252103,85,0.0011598830650074096,7.0,10426.0,4626.529411764706,1
252108,5,0.026989657482973294,7.0,2430.0,2104.8,1
252111,32,0.0,7.0,22656.0,9450.0625,1
252116,12,0.03835074006174917,7.0,1339.0,844.3333333333334,1
252120,8,0.0018116898158811552,7.0,5879.0,4003.0,1
252130,1,0.036231884057971016,7.0,3864.0,3864.0,1
252133,14,0.018654242575137335,7.0,9442.0,6160.357142857143,1
252138,39,0.0011505620703441616,7.0,38108.0,19699.05128205128,1
252144,13,0.00794178594868867,7.0,22521.0,14505.0,1
252145,17,0.026705165187753194,7.0,1574.0,1243.1764705882354,1
252161,28,0.022196758317766692,7.0,11502.0,4588.535714285715,1
252190,11,0.0212556846551769,7.0,18197.0,12934.363636363636,1
252194,1,0.0,7.0,1500.0,1500.0,1
252195,4,0.0017537022603273578,7.0,6589.0,3711.25,1
252199,4,0.021203031618566653,7.0,16317.0,10791.25,1
252200,22,0.010233969651313514,7.0,55162.0,31210.68181818182,1
252206,1,0.037,7.0,2000.0,2000.0,1
252208,32,0.003315184212585696,7.0,11500.0,4939.8125,1
252215,7,0.021476017784608004,7.0,16295.0,11146.57142857143,1
252220,1,0.014111610006414367,7.0,3118.0,3118.0,1
